Date,T,RH,WS,WD,Year,Month,Day,Hour,ustar,viscair,vg_10,X_parameter,vd_10,vg_25,vd_25,vg_460,vg_660,vg_890,vg_1150,vg_1450,vg_1850,vg_2550,vg_3500,vg_4500,vg_5750,vg_7250,vg_9000,vg_11000,vg_13000,vg_15000,vg_16500,vd_460,vd_660,vd_890,vd_1150,vd_1450,vd_1850,vd_2550,vd_3500,vd_4500,vd_5750,vd_7250,vd_9000,vd_11000,vd_13000,vd_15000,vd_16500,vd_0.38-0.54,vd_0.54-1,vd_1-2.1,vd_2.1-5,vd_5-10,vd_>10
2017-06-03 02:00:00,-3.635,74.6,6.24,141.0333333,2017,6,3,2,0.18218240000000002,1.2946132424617642e-05,0.010524378673967105,0.07287296000000001,0.022621077897191807,0.0006577736671229441,0.0006899955424190168,3.0372268095570876e-05,5.74697818998035e-05,9.904053328322445e-05,0.00013918490796321494,0.0002212750616201584,0.00036019686011652436,0.000684347723274711,0.0012892363875609705,0.0021311866814783392,0.0034796226990803755,0.005531876540503961,0.008524746725913357,0.012734498195500201,0.01778619995900441,0.023679852016425987,0.02865262093987544,3.043941184851751e-05,5.771041662694307e-05,9.975628448265577e-05,0.00014060055553960892,0.00022486374103422962,0.0003697544983102053,0.0007192597017459938,0.0014159286395688652,0.0024883739797285143,0.004481304006852996,0.008270780830039615,0.015843754945168938,0.03214291055396812,0.06481844561089552,0.13246216533487254,0.2300895646108166,3.043941184851751e-05,7.873335055479943e-05,0.00024507293162801463,0.0015411874403477913,0.009531946594020516,0.11487827152763819
2017-06-03 03:00:00,-4.171666667,73.66833333,6.263333333,138.95,2017,6,3,3,0.18285101665710335,1.2900040973068585e-05,0.010561981956836346,0.07314040666284134,0.022700222313125393,0.0006601238723022716,0.0006924576725112335,3.046459531788115e-05,5.765188772607086e-05,9.936307415080014e-05,0.00013968221137916064,0.0002220656706424842,0.00036148383247272406,0.0006867928767432834,0.0012938427897124527,0.0021388013462593607,0.003492055284479018,0.005551641766062106,0.008555205385037443,0.012779998167771981,0.01784974950705343,0.023764459402881778,0.02875499587748695,3.053190084471532e-05,5.7893164132132496e-05,0.00010008085948074709,0.00014110277892048716,0.0002256668211682634,0.0003710746799420599,0.0007218261210604802,0.001420974827109926,0.0024972274397887704,0.004497205529656154,0.00830000920737298,0.01589941108680319,0.032254867745501084,0.0650419046814469,0.1329133150488425,0.23086514820520151,3.053190084471532e-05,7.898701180643979e-05,0.0002459480933436035,0.0015466761293197254,0.00956554194127744,0.11526880892024799
2017-06-03 04:00:00,-4.255,71.785,6.56,138.05,2017,6,3,4,0.1914944,1.2892889642417868e-05,0.010567840397216673,0.07659776000000001,0.021950719666140654,0.0006604900248260421,0.0006913654465661327,3.047897751512561e-05,5.7680256193854065e-05,9.941332082723906e-05,0.00013975968925319048,0.0002221888443514806,0.00036168433759474077,0.0006871738218290143,0.0012945604486590426,0.002139987680436377,0.0034939922313297635,0.005554721108787015,0.008559950721745507,0.012787086880632178,0.01785965027129618,0.023777640893737517,0.028770945481422387,3.054330262958855e-05,5.791084749437712e-05,0.00010009929083431085,0.0001411173356272292,0.0002256300291720067,0.0003708470743073642,0.0007206254680690666,0.001415831246708483,0.0024814037432623268,0.004449210771273384,0.008156963043654179,0.015474474294233188,0.030967151758723936,0.06143057851420923,0.12315709283536834,0.2104969650924053,3.054330262958855e-05,7.900506916434398e-05,0.00024586481303553336,0.0015392868193466254,0.009360216036386917,0.10651294705017669
2017-06-03 05:00:00,-4.631666667,71.085,6.836666667,134.3,2017,6,3,5,0.19979301667680333,1.2860584844607441e-05,0.010594385997704514,0.07991720667072133,0.02138535595055511,0.0006621491248565321,0.0006918641898958622,3.0544138946241724e-05,5.780878887462114e-05,9.964098404398721e-05,0.0001401107548196422,0.00022274696560173744,0.00036259286077143716,0.000688899949500736,0.0012978122847188032,0.0021453631645351645,0.0035027688704910563,0.005568674140043437,0.008581452658140658,0.012819207057222465,0.017904512336120632,0.02383736849483516,0.028843215878750536,3.0606053570880884e-05,5.803077095396645e-05,0.0001003013869014917,0.00014141830769945905,0.0002260608087826005,0.0003714148523032482,0.0007210932394128919,0.0014144231811406788,0.002473270170338087,0.004418405389644021,0.00805543167785443,0.015158065202272999,0.029988890523474036,0.05867880555153022,0.11577102155583281,0.19521669791971943,3.0606053570880884e-05,7.916607892772908e-05,0.00024629798959510256,0.001536262196963886,0.009210634089923817,0.09991385388763913
2017-06-03 06:00:00,-4.343333333,68.985,7.131666667,138.65,2017,6,3,6,0.20889450417709837,1.2885310913462429e-05,0.010574056063920622,0.08355780167083936,0.020674351457461767,0.0006608785039950389,0.0006891615180069313,3.0494236094419984e-05,5.7710353618108246e-05,9.946663021756723e-05,0.00013984189144535021,0.0002223195287439311,0.00036189706878768347,0.0006875779955564385,0.0012953218678302765,0.0021412463529439266,0.003496047286133757,0.005557988218598278,0.008564985411775706,0.012794607837343956,0.017870154748025856,0.023791626143821402,0.02878786763402389,3.0553257075670305e-05,5.792192323299086e-05,0.0001000959567731809,0.00014108741647852354,0.00022547577531413707,0.0003702977328315603,0.0007182185502282919,0.0014062045779732126,0.002452633575163272,0.00436367187453969,0.007906322330994822,0.014743166132271848,0.02879832478118399,0.05549321634562622,0.10754798320166228,0.17863849499107823,3.0553257075670305e-05,7.900894000308588e-05,0.00024562030820807364,0.0015256855677882588,0.009004386779268786,0.09261950482988768
2017-06-03 07:00:00,-4.058333333,68.46,7.163333333,138.2666667,2017,6,3,7,0.20988701665620335,1.2909769254075132e-05,0.010554022873568474,0.08395480666248134,0.020543870531655094,0.0006596264295980296,0.000687665225876058,3.0445055272371513e-05,5.761334601868691e-05,9.929480899890881e-05,0.00013957695250294306,0.00022189833091677718,0.0003612114328478812,0.0006862753373537901,0.0012928678020121384,0.0021371896318976165,0.003489423812573578,0.005547458272919431,0.008548758527590466,0.012770367677017858,0.017836298656330723,0.023746551465529068,0.028733327273290168,3.0503607472944376e-05,5.782320539187991e-05,9.991898481401918e-05,0.00014081185875775064,0.0002250276144370103,0.000369540086767889,0.000716651144944384,0.001402778138349804,0.0024457894476491776,0.004349023048230088,0.00787296932844734,0.014662468193829712,0.028589932488638704,0.054974501323886385,0.1062784190784876,0.17616020559169188,3.0503607472944376e-05,7.887109510294955e-05,0.00024512651998754995,0.001521739576981122,0.008961486856835713,0.09150076462067615
2017-06-03 08:00:00,-3.508333333,68.29,7.115,140.6166667,2017,6,3,8,0.2083733375,1.2957020461781363e-05,0.010515534833173211,0.08334933500000001,0.02051796833398369,0.0006572209270733257,0.0006852599030756551,3.0350550585015777e-05,5.742694812350694e-05,9.896466924278005e-05,0.0001390679481687157,0.00022108911986746678,0.0003598941796653533,0.000683772652527088,0.0012881530170637187,0.0021293958037175756,0.003476698704217894,0.005527227996686671,0.008517583214870303,0.01272379714813959,0.01777125386806273,0.023659953374639726,0.028628543583314063,3.0409162780523232e-05,5.763696792280537e-05,9.95892131306741e-05,0.00014030278895711524,0.00022421826679409898,0.00036822260231746806,0.0007141487478480175,0.0013980721070314486,0.002438050792509703,0.00433659117238484,0.007854126431198826,0.01463732804718047,0.028568231285395217,0.05499587575650072,0.10646224240263454,0.17666444036407514,3.0409162780523232e-05,7.861309052673974e-05,0.0002442478860228941,0.0015167572157963897,0.008942681883588046,0.0916726974521514
2017-06-03 09:00:00,-2.886666667,69.09,7.24,141.9166667,2017,6,3,9,0.2123024,1.3010509308015176e-05,0.010472303333741332,0.08492096,0.020128025902914758,0.0006545189583588332,0.0006818002657072231,3.0244370578556547e-05,5.721753731759796e-05,9.859378706456574e-05,0.0001384962115887291,0.00022018017759191152,0.0003584145815972972,0.0006809615242765302,0.0012828571583833135,0.0021206414250826205,0.003462405289718229,0.005504504439797789,0.008482565700330482,0.012671487033827014,0.017698192634022853,0.023562682500918,0.028510845826110773,3.0301495023397714e-05,5.7422161432791194e-05,9.92021442064582e-05,0.00013969813437542737,0.00022322572903806583,0.00036651969858679425,0.0007105162272132731,0.0013897566975145696,0.002420630115228412,0.004297300380647482,0.007760130677580827,0.014400315171154818,0.02793675354807213,0.05339266226616521,0.1024902169853221,0.16886665315082477,3.0301495023397714e-05,7.83121528196247e-05,0.0002431478540000958,0.0015069676799854183,0.008819248743127709,0.08817157148759605
2017-06-03 10:00:00,-2.041666667,70.35333333,6.406666667,145.2666667,2017,6,3,10,0.1869940666763733,1.3083351072506739e-05,0.010413998618925295,0.07479762667054933,0.021776476781711736,0.000650874913682831,0.0006815860048502082,3.0101122156975384e-05,5.6935044750033035e-05,9.809350036616643e-05,0.000137725131735287,0.00021895432096290436,0.0003564191027327184,0.0006771702601956174,0.0012757148308183489,0.0021088347203323727,0.003443128293382177,0.00547385802407261,0.00843533888132949,0.012600938328899611,0.017599657665983752,0.023431496892581918,0.028352111240024114,3.016537296771229e-05,5.716512828219134e-05,9.877747553312306e-05,0.0001390753274127724,0.00022237671046345146,0.00036553219911805685,0.0007104441498617692,0.0013963649586585002,0.0024485979903135393,0.004394156998185906,0.008066554328268792,0.015332123763011412,0.030764559994998657,0.061225126446118154,0.12320625607929457,0.21124819344551257,3.016537296771229e-05,7.79713019076572e-05,0.00024232807899809356,0.0015184690329446027,0.00926427836315537,0.10661103399148099
2017-06-03 11:00:00,-0.81,70.62166667,5.948333333,146.1333333,2017,6,3,11,0.17396250415741832,1.3189807246660718e-05,0.010329946257136893,0.06958500166296733,0.022682332349142454,0.0006456216410710558,0.0006781526018943269,2.989451783647757e-05,5.65276633465407e-05,9.737209753142166e-05,0.00013661353925063538,0.0002171871200563032,0.0003535424106505103,0.0006717047553703266,0.0012654184164992697,0.0020918141170702216,0.0034153384812658865,0.005429678001407581,0.008367256468280886,0.012499234971135644,0.01745760917456135,0.02324237907855801,0.028123278685055188,2.9962641783314798e-05,5.677148897647792e-05,9.809670418542677e-05,0.00013804200730296813,0.00022080860237903087,0.0003631887809697854,0.0007069525897505293,0.0013934098703514697,0.0024529855689087903,0.004429674642247542,0.00820960257775858,0.01582233937225835,0.03237478596284061,0.06595857600488078,0.13641347965139855,0.2393556954119918,2.9962641783314798e-05,7.743409658095235e-05,0.00024067979688392814,0.0015177826763369297,0.009487205530754824,0.11852563425777793
2017-06-03 12:00:00,0.173333333,71.34833333,5.358333333,149.5333333,2017,6,3,12,0.15811510415800833,1.3275039439466705e-05,0.010263622991200207,0.06324604166320334,0.024250117786687148,0.0006414764369500129,0.0006768914537737475,2.973141094473659e-05,5.62060937038759e-05,9.680270201518313e-05,0.0001357364140586227,0.00021579267338998437,0.0003512724968738272,0.0006673920850027935,0.0012572938164220255,0.0020783836557180424,0.0033934103514655692,0.00539481683474961,0.00831353462287217,0.012418983819352252,0.017345522855128352,0.023093151730200465,0.027942713593542556,2.980555504812694e-05,5.64713674539736e-05,9.759091160790057e-05,0.00013728868989311034,0.0002197291658981718,0.0003617630555467995,0.0007057684539759154,0.0013969468795660032,0.0024736706924948938,0.0045091647866294365,0.008477191559826625,0.016682086569661254,0.03514924384432596,0.07417467265805332,0.159831664519284,0.29032598717498115,2.980555504812694e-05,7.703113953093709e-05,0.00023959363711269387,0.0015254620086789376,0.009889480972039106,0.1398703920491611
